'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[22:54:12.750 08/07/2079]',0.000,23.443,20.317,-9.377,7.814,24.225,11.331,-7.814,-1.172,7.814,11.722,15.629,0.391,-3.126,15.238,22.271,11.722,13.675,-19.536,-4.298,-26.960,5.079,15.238,-29.304
'[22:54:12.754 08/07/2079]',0.000,15.629,9.377,-1.954,-1.563,21.880,0.000,3.516,-6.252,7.033,8.987,26.178,-0.391,0.391,19.536,17.973,12.503,12.112,-8.596,2.735,-26.960,2.344,19.536,-22.271
'[22:54:12.758 08/07/2079]',2.735,20.317,13.675,2.735,4.298,8.205,8.987,19.536,-10.159,7.814,6.252,29.695,-2.344,-3.516,17.973,23.443,9.377,13.284,-12.894,-2.344,-24.225,-1.563,17.973,-12.503
'[22:54:12.762 08/07/2079]',-2.735,16.020,20.317,-7.033,0.000,12.112,6.252,7.424,1.563,9.768,1.172,12.503,7.424,17.582,8.596,-7.814,9.377,10.549,-19.536,-4.298,1.172,11.331,8.596,-7.033
'[22:54:12.766 08/07/2079]',-2.344,14.066,22.662,3.126,-5.079,21.490,0.391,21.490,10.940,6.642,0.781,5.079,17.973,8.987,17.582,-20.708,7.033,8.205,-21.880,0.391,-1.563,7.814,17.582,-5.861
'[22:54:12.770 08/07/2079]',2.344,10.159,21.490,7.033,1.954,16.020,1.954,20.317,5.470,7.814,3.126,8.596,17.973,-10.549,27.741,-8.596,9.768,8.205,-20.708,4.298,-3.907,-3.516,27.741,-6.252
'[22:54:12.773 08/07/2079]',-15.629,18.755,19.145,3.126,-3.907,9.377,5.079,16.020,6.252,15.629,-3.126,7.424,16.410,-6.252,25.788,-8.205,13.675,12.503,-18.364,-2.344,-3.126,3.907,25.788,-0.391
'[22:54:12.777 08/07/2079]',-19.927,24.225,7.033,4.689,-13.284,7.424,2.344,19.927,5.079,12.112,-7.814,1.954,14.066,-5.861,16.801,-12.894,13.284,8.596,-6.252,-1.172,-2.344,1.172,16.801,5.861
'[22:54:12.781 08/07/2079]',-10.549,20.708,0.781,8.596,-7.424,3.516,3.907,19.927,2.735,13.284,2.344,14.457,12.112,-3.907,17.192,8.205,15.238,13.675,0.000,6.252,-8.987,-3.907,17.192,8.596
'[22:54:12.785 08/07/2079]',-11.722,20.317,9.377,5.861,-3.126,-0.781,11.331,17.582,-0.391,10.159,7.814,18.364,10.549,12.894,-6.642,18.755,13.675,17.192,-8.596,-0.781,3.126,10.549,-6.642,10.940
'[22:54:12.789 08/07/2079]',-12.894,20.317,19.927,-1.563,-7.424,2.735,9.768,20.708,3.907,3.907,2.735,5.861,8.987,14.066,4.298,-9.768,8.596,14.457,-19.145,-5.079,8.596,9.377,4.298,12.503
'[22:54:12.793 08/07/2079]',-4.298,20.317,15.629,6.252,-1.563,6.642,10.159,23.053,1.954,1.563,11.331,9.377,13.284,-5.470,28.913,-11.331,9.377,14.066,-14.847,5.861,4.689,-7.424,28.913,12.894
'[22:54:12.797 08/07/2079]',-2.735,14.847,21.099,6.252,-2.735,6.642,14.847,19.927,-7.033,0.781,15.238,11.331,12.503,-21.490,31.258,-0.781,11.722,16.801,-20.317,2.344,11.722,-18.755,31.258,5.861
'[22:54:12.801 08/07/2079]',-1.172,12.503,15.629,14.066,-8.205,13.284,17.192,17.973,-3.907,7.424,14.457,3.126,16.801,-8.596,25.788,-12.112,15.238,19.536,-14.847,-1.954,14.066,-3.516,25.788,0.000
'[22:54:12.805 08/07/2079]',1.172,14.847,2.735,10.549,-3.516,4.298,11.331,17.192,0.781,4.298,10.159,7.424,14.847,-6.252,27.350,-11.722,16.020,13.284,-1.954,3.126,15.629,-14.066,27.350,-1.563
'[22:54:12.809 08/07/2079]',3.516,18.364,7.033,0.781,5.470,8.205,1.563,14.457,8.596,7.424,9.377,3.126,22.271,14.457,0.391,-8.205,18.755,12.894,-6.252,6.642,17.192,-2.344,0.391,0.391
'[22:54:12.813 08/07/2079]',0.781,16.410,8.987,-3.907,6.642,11.722,1.563,2.735,9.377,5.470,10.940,-8.596,11.331,28.132,-16.020,-5.470,14.847,10.940,-8.205,3.126,15.629,8.987,-16.020,0.000
'[22:54:12.816 08/07/2079]',10.549,11.722,13.675,-5.079,17.192,10.940,2.735,-0.391,14.457,-0.391,18.364,-11.722,10.159,9.377,-0.391,1.172,13.284,6.642,-12.894,-0.391,4.298,4.298,-0.391,-0.391
'[22:54:12.820 08/07/2079]',5.861,10.549,13.675,7.033,13.284,10.940,-3.516,16.801,6.642,-2.344,12.112,0.000,6.642,-7.814,-1.954,19.536,14.847,3.516,-12.894,4.298,0.000,-1.172,-1.954,-0.391
'[22:54:12.824 08/07/2079]',-16.020,17.192,14.847,2.344,-2.735,9.768,3.126,8.596,1.563,-1.563,8.205,-1.954,6.642,-8.596,-0.781,9.377,13.675,7.033,-14.066,0.781,8.205,1.563,-0.781,0.000
'[22:54:12.828 08/07/2079]',-18.364,19.927,13.675,5.470,1.172,1.563,10.940,6.642,2.735,1.954,11.722,-12.503,10.940,-11.331,10.159,-5.861,14.066,9.768,-12.894,-1.172,8.205,1.172,10.159,-9.377
'[22:54:12.832 08/07/2079]',-5.861,0.391,11.722,3.126,0.000,3.126,12.894,-5.861,4.689,5.861,17.973,-9.377,11.722,-8.987,8.987,7.814,10.940,9.377,-10.940,6.252,12.112,-6.642,8.987,-29.304
'[22:54:12.836 08/07/2079]',7.033,-3.907,14.066,3.516,10.940,13.284,16.410,-19.536,5.079,11.331,32.430,-19.536,18.364,2.735,0.391,8.596,9.768,12.894,-13.284,3.126,22.271,-1.563,0.391,-62.125
'[22:54:12.840 08/07/2079]',19.927,-18.364,9.768,3.907,19.927,12.894,10.159,-27.741,5.079,9.768,32.430,-21.490,17.973,-1.563,-3.126,13.675,8.596,11.722,-8.987,-0.391,25.788,0.000,-3.126,-75.409
'[22:54:12.844 08/07/2079]',13.284,-11.722,9.768,6.252,15.238,8.987,7.033,-13.284,3.907,4.689,22.271,-0.391,14.457,-6.642,-5.470,29.304,12.503,4.689,-8.987,1.954,22.271,-3.126,-5.470,-75.409
'[22:54:12.848 08/07/2079]',0.000,-5.861,7.424,8.987,3.126,9.768,5.079,-7.033,7.814,3.516,15.629,1.954,24.615,11.722,-23.443,16.801,14.457,3.516,-6.642,5.079,34.774,12.894,-23.443,-56.264
'[22:54:12.852 08/07/2079]',-12.503,-6.642,7.033,5.470,-7.814,6.642,5.079,-9.768,7.814,-1.172,6.252,1.954,19.145,10.159,-15.629,1.954,16.801,1.954,-6.252,7.424,34.774,12.112,-15.629,-33.211
'[22:54:12.855 08/07/2079]',-28.132,10.159,7.033,-1.954,-15.238,-3.516,11.722,-5.470,8.596,-3.907,-8.987,-1.563,16.801,8.205,-10.549,-19.927,13.675,-2.344,-6.252,0.391,34.774,12.112,-10.549,-7.814
'[22:54:12.859 08/07/2079]',-23.834,11.722,25.006,-19.927,-15.629,10.159,7.424,-8.987,15.238,2.344,-12.503,-7.814,20.708,-4.689,-1.172,-16.410,14.066,-1.954,-24.225,5.079,27.741,-7.424,-1.172,13.675
'[22:54:12.863 08/07/2079]',-10.940,7.033,17.973,-9.768,-3.126,16.410,-2.735,-5.470,8.987,0.781,-14.066,-3.516,21.880,-16.410,0.000,-11.722,11.331,-0.781,-17.192,7.814,30.476,-20.708,0.000,23.834
'[22:54:12.867 08/07/2079]',-7.814,14.457,18.364,-15.629,8.987,8.596,0.391,-10.159,2.735,0.391,-17.192,0.391,17.973,-27.350,-10.159,7.033,8.596,-1.563,-17.582,-0.391,25.006,-25.397,-10.159,28.523
'[22:54:12.871 08/07/2079]',-3.516,22.271,18.755,-7.814,15.238,11.331,-2.735,5.470,5.861,0.781,-17.973,23.053,14.847,-22.271,0.781,17.582,10.940,-0.391,-17.973,-0.781,17.582,-21.099,0.781,32.039
'[22:54:12.875 08/07/2079]',-7.814,20.708,9.768,-0.391,9.377,7.424,-8.596,14.066,4.298,-3.907,-20.708,18.364,8.205,-8.596,-7.033,5.861,8.596,-3.126,-8.987,3.516,12.894,-10.549,-7.033,36.337
'[22:54:12.879 08/07/2079]',-4.689,16.801,2.735,3.516,19.536,-9.377,3.126,5.079,7.033,-3.126,-9.768,6.642,1.172,-0.391,5.079,-5.861,7.033,-1.563,-1.954,-3.516,9.377,0.000,5.079,32.039
'[22:54:12.883 08/07/2079]',-3.126,11.722,6.252,-3.126,12.112,-8.596,12.894,-4.298,11.331,-1.563,-5.861,-0.781,3.126,-1.563,5.470,-2.735,6.252,-4.298,-5.470,-2.735,12.112,-5.861,5.470,24.615
'[22:54:12.887 08/07/2079]',-11.722,3.516,9.768,3.126,3.907,-7.424,5.470,3.516,13.284,0.000,-7.033,-2.735,1.954,-3.907,12.112,-5.861,7.814,-5.470,-8.987,5.861,13.284,-9.768,12.112,12.894
'[22:54:12.891 08/07/2079]',-20.708,2.344,5.861,8.205,1.172,-24.615,10.940,8.596,10.549,-5.079,-9.768,-0.781,-1.563,0.781,-0.391,-2.735,3.516,-4.298,-5.079,3.126,13.675,-0.391,-0.391,8.205
'[22:54:12.895 08/07/2079]',-11.722,3.907,6.252,-7.033,10.549,-20.708,12.503,-10.159,6.252,-0.781,-10.159,-7.814,0.391,-3.907,-6.252,-1.172,3.516,-6.642,-5.470,3.907,15.629,-2.344,-6.252,3.907
'[22:54:12.898 08/07/2079]',-6.252,-1.954,13.675,0.391,5.861,-7.033,5.861,0.781,0.391,-1.172,-1.954,1.563,-4.689,-2.735,-3.907,11.331,4.689,-6.642,-12.894,7.814,5.861,1.172,-3.907,-0.781
'[22:54:12.902 08/07/2079]',3.907,-10.159,3.126,2.344,9.377,-11.331,5.079,-2.344,-2.344,-3.126,4.689,-3.907,-7.424,0.391,-5.470,8.596,3.907,-5.079,-2.344,5.861,-3.516,5.861,-5.470,-7.424
'[22:54:12.906 08/07/2079]',2.344,-3.907,-3.907,-16.410,5.079,-12.503,5.079,-19.145,-10.940,2.735,-2.344,-9.768,-19.536,-7.033,3.907,2.344,1.172,-5.079,4.689,-0.391,-13.675,-1.172,3.907,-6.252
'[22:54:12.910 08/07/2079]',-17.973,3.516,1.954,-23.053,-10.549,-14.457,3.907,-13.284,-9.377,3.126,-3.126,-9.377,-14.457,-18.364,10.159,3.907,1.954,-7.033,-1.172,3.126,-15.238,-16.020,10.159,-4.298
'[22:54:12.914 08/07/2079]',-14.457,0.781,1.172,-2.344,-5.470,-14.847,3.516,1.954,0.781,0.391,-3.126,0.000,-12.503,-0.781,0.000,12.894,3.126,-5.470,-0.391,3.126,-0.391,-10.940,0.000,1.172
'[22:54:12.918 08/07/2079]',-21.490,-1.563,-5.861,-11.331,-4.689,-21.880,-0.781,-12.503,-8.205,0.391,-6.642,-10.159,-21.490,-8.987,3.126,2.735,0.391,-10.549,6.642,1.563,-5.470,-12.112,3.126,8.596
'[22:54:12.922 08/07/2079]',-19.536,10.159,10.549,-8.596,5.861,-18.364,6.252,-1.954,-8.596,3.907,-11.722,-3.516,-13.284,-19.536,1.563,12.112,2.344,-13.675,-9.768,-5.079,0.391,-14.847,1.563,19.927
'[22:54:12.926 08/07/2079]',-16.020,16.410,8.987,-2.735,5.470,-13.675,6.642,8.596,-4.689,2.735,-12.894,6.252,-17.973,-22.271,5.079,28.132,3.516,-13.284,-8.205,-0.391,-24.615,-12.503,5.079,26.960
'[22:54:12.930 08/07/2079]',-14.066,3.907,10.940,-8.596,-6.252,-7.424,13.284,-6.642,-5.861,7.033,-5.079,-5.470,-24.615,-28.132,17.192,26.178,0.391,-5.470,-10.159,0.391,-37.900,-16.020,17.192,27.350
'[22:54:12.934 08/07/2079]',-9.768,0.391,1.563,-1.954,-4.298,-11.331,17.973,-11.331,-4.298,8.987,-0.781,8.987,-26.178,-28.132,19.145,50.012,-0.391,-3.516,-0.781,-8.987,-40.244,-12.503,19.145,24.615
'[22:54:12.938 08/07/2079]',-2.344,1.954,10.940,-7.424,-5.079,-5.470,17.973,-3.126,4.298,13.284,-1.172,3.907,-20.708,-14.066,24.225,32.430,1.563,-4.298,-10.159,-0.781,-39.463,-12.894,24.225,25.006
'[22:54:12.941 08/07/2079]',-9.768,-4.689,1.563,5.861,-16.020,11.722,-10.159,7.814,-0.781,16.020,-3.907,-1.172,-19.927,-4.298,20.708,14.066,1.172,-7.814,-0.781,3.126,-26.960,-7.814,20.708,32.039
'[22:54:12.945 08/07/2079]',7.814,1.172,-0.391,6.642,17.582,1.954,-4.298,0.000,1.563,15.629,-7.814,-10.940,-12.894,-1.954,15.629,0.000,0.391,-10.159,1.172,-5.861,-14.457,1.172,15.629,36.337
'[22:54:12.949 08/07/2079]',10.549,11.331,-7.424,1.954,25.397,3.907,-5.079,-7.814,5.861,19.536,-10.159,-16.801,-6.642,-6.642,18.364,-5.470,0.391,-16.410,8.205,-4.298,-24.225,3.126,18.364,35.556
'[22:54:12.953 08/07/2079]',8.205,5.861,-1.563,-8.205,20.317,7.814,-12.894,-9.768,5.470,16.410,-13.284,-19.536,-4.689,-18.755,10.940,3.126,0.391,-18.364,2.344,-1.563,-19.927,-8.205,10.940,32.821
'[22:54:12.957 08/07/2079]',1.954,-2.735,-30.085,33.602,20.317,-3.516,-14.457,1.172,7.033,13.675,-16.020,-22.662,-14.847,-0.391,4.689,-6.252,0.781,-19.145,30.867,-0.781,-8.987,6.252,4.689,37.900
'[22:54:12.961 08/07/2079]',-14.066,15.238,-26.569,-3.516,8.596,-10.159,-15.629,-11.331,9.768,8.987,-21.490,-23.053,-15.629,-3.907,3.907,-8.205,-1.954,-26.178,27.350,-3.516,-19.145,1.563,3.907,48.449
'[22:54:12.965 08/07/2079]',-13.675,19.536,1.563,1.172,3.907,-3.516,-7.033,15.629,13.675,10.940,-12.112,-28.132,-14.066,1.563,10.549,-12.503,0.000,-18.755,-0.781,-1.954,-9.768,-5.470,10.549,61.343
'[22:54:12.969 08/07/2079]',-24.225,10.159,-26.569,45.324,-5.861,-9.768,-17.582,39.072,5.861,4.689,-15.238,-19.145,-23.443,6.642,-1.954,-2.735,-4.689,-16.410,27.350,1.954,-9.377,6.252,-1.954,79.316
'[22:54:12.973 08/07/2079]',-25.788,34.383,18.364,-25.788,3.126,-12.503,-5.079,15.238,11.331,7.424,-17.973,-21.880,-16.801,8.205,14.066,-26.178,-3.516,-16.801,-17.582,-14.457,-14.066,17.192,14.066,100.024
'[22:54:12.977 08/07/2079]',-13.675,21.490,19.145,-37.509,1.954,-7.424,-3.126,-1.172,14.457,16.410,-13.675,-32.039,-8.987,-1.954,21.490,-24.225,-3.126,-14.847,-18.364,-5.079,-17.973,1.172,21.490,106.667
'[22:54:12.980 08/07/2079]',-7.424,6.252,15.629,-22.662,4.298,5.079,-15.629,-0.781,10.549,16.801,-7.033,-24.225,-9.377,-7.814,19.145,-4.689,0.781,-12.112,-14.847,-1.563,-14.457,-2.344,19.145,96.508
'[22:54:12.984 08/07/2079]',1.954,7.424,20.708,-33.993,20.317,1.563,-5.079,-20.708,12.112,13.284,0.391,-20.317,-2.735,0.000,8.596,1.563,1.954,-10.159,-19.927,-11.331,-5.470,7.424,8.596,77.363
'[22:54:12.988 08/07/2079]',-3.126,6.252,11.331,-26.178,7.033,4.298,-3.907,-17.582,8.596,8.205,0.781,-31.258,-1.563,-5.861,4.689,-8.596,1.172,-12.112,-10.549,-10.159,-3.907,0.391,4.689,69.548
'[22:54:12.992 08/07/2079]',-6.642,4.298,7.033,-6.642,0.781,4.689,-5.861,-1.954,0.391,5.470,3.126,-26.569,-9.768,-0.391,-2.735,-1.954,3.126,-8.987,-6.252,-3.126,-5.470,7.033,-2.735,68.767
'[22:54:12.996 08/07/2079]',-8.205,-1.172,5.079,-6.252,-1.954,-3.907,6.252,-10.549,-1.172,7.033,11.722,-32.430,-12.503,9.768,-9.768,-0.391,1.954,-1.954,-4.298,-3.907,-2.735,15.238,-9.768,70.330
'[22:54:13.000 08/07/2079]',5.079,-10.940,5.861,-10.940,0.391,-3.516,13.675,-21.490,-1.563,16.410,22.662,-39.072,-12.503,10.159,7.033,-7.033,1.954,1.954,-5.079,-5.470,-4.689,14.066,7.033,69.158
'[22:54:13.004 08/07/2079]',12.112,-12.503,2.344,0.391,7.814,-3.126,6.252,-8.596,1.563,19.536,23.443,-28.523,-7.424,8.205,13.675,1.954,5.470,2.344,-1.563,2.735,-7.424,2.735,13.675,67.204
'[22:54:13.008 08/07/2079]',1.172,-1.563,1.172,1.954,12.503,-13.675,8.596,-5.079,5.470,19.536,15.238,-26.178,-2.344,9.377,10.549,-3.516,5.861,3.516,-0.391,2.735,6.252,-3.126,10.549,65.641
'[22:54:13.012 08/07/2079]',0.000,-3.907,-3.516,6.252,9.377,-1.563,2.735,-11.331,0.781,12.894,8.596,-22.271,-4.689,5.470,8.205,-8.987,5.079,3.126,4.298,0.391,8.596,0.391,8.205,60.952
'[22:54:13.016 08/07/2079]',-3.516,3.516,-3.907,3.516,3.516,5.470,7.033,-16.410,1.563,8.596,10.159,-19.927,-5.470,-1.563,9.768,-1.172,5.470,0.781,4.689,-1.954,2.735,-1.172,9.768,47.277
'[22:54:13.020 08/07/2079]',-1.172,-3.907,-1.954,6.252,0.781,4.689,10.549,-17.192,0.391,6.252,8.205,-12.503,-10.159,3.907,0.391,7.814,8.596,1.563,2.735,4.298,0.391,2.735,0.391,38.291
'[22:54:13.023 08/07/2079]',-2.344,-3.907,-5.470,7.033,0.391,3.907,12.112,-20.317,5.079,1.954,5.861,-17.973,-5.079,3.126,-3.907,2.344,8.205,2.344,6.252,2.344,4.298,6.642,-3.907,41.416
'[22:54:13.027 08/07/2079]',-4.689,9.768,-2.735,-0.391,2.344,7.814,14.457,-22.662,11.722,5.470,5.470,-22.662,6.252,-1.563,-1.172,-1.954,8.205,0.781,3.516,0.000,10.549,-1.563,-1.172,59.780
'[22:54:13.031 08/07/2079]',-21.099,8.987,-0.391,2.344,-10.159,5.470,11.722,-16.410,13.675,6.642,5.470,-20.317,12.112,-1.954,0.781,-4.298,5.861,1.563,1.172,5.079,19.927,-8.987,0.781,73.846
'[22:54:13.035 08/07/2079]',-16.801,8.205,-4.298,8.987,-4.689,3.907,15.629,-18.755,15.629,5.861,4.298,-14.847,17.192,0.391,-4.689,-0.781,4.298,6.642,5.079,0.391,30.867,-3.126,-4.689,79.316
'[22:54:13.039 08/07/2079]',-21.490,7.814,-9.377,3.126,-7.424,-2.344,16.020,-25.788,13.284,4.689,6.252,-25.397,16.410,-1.172,-5.861,-9.377,2.735,6.642,10.159,-8.205,34.774,-1.172,-5.861,69.939
'[22:54:13.043 08/07/2079]',-10.159,3.516,0.391,-10.940,-0.391,-2.735,21.490,-35.556,11.331,8.205,7.033,-23.834,9.768,-2.344,0.391,-3.907,3.907,7.424,0.391,-0.391,23.053,-5.079,0.391,52.357
'[22:54:13.047 08/07/2079]',8.987,-7.033,6.642,8.596,15.629,-12.112,27.350,-12.503,8.205,7.033,9.768,-17.192,3.516,-1.954,-3.907,11.722,4.689,14.457,-5.861,3.516,18.364,-5.861,-3.907,28.523
'[22:54:13.051 08/07/2079]',5.470,-7.033,1.563,3.907,10.549,-0.781,21.880,-26.569,5.470,6.642,12.503,-28.132,0.781,3.126,-13.675,6.642,3.907,14.847,-0.781,0.781,20.317,2.344,-13.675,12.894
'[22:54:13.055 08/07/2079]',-1.563,0.000,8.596,4.298,7.424,7.033,9.768,-12.503,4.689,5.079,3.516,-23.443,2.344,0.000,-6.252,-3.907,5.470,9.768,-7.814,5.079,20.708,-0.391,-6.252,10.549
'[22:54:13.059 08/07/2079]',-7.424,6.642,5.861,9.377,3.516,5.079,7.424,-1.172,5.079,4.689,2.735,-21.099,6.252,4.298,-2.344,-15.629,4.689,12.894,-5.079,9.377,18.755,2.344,-2.344,16.410
'[22:54:13.063 08/07/2079]',-8.987,0.391,-7.814,9.377,-1.954,5.470,5.470,-16.020,8.987,4.298,7.424,-24.225,16.410,20.708,-15.238,-22.662,2.344,16.801,8.596,-1.954,35.946,17.973,-15.238,21.099
'[22:54:13.066 08/07/2079]',2.344,-7.424,-8.596,2.735,12.894,-3.907,8.987,-28.132,9.377,2.735,7.424,-22.271,20.317,7.424,-4.689,-25.397,0.000,14.457,9.377,-3.516,44.542,5.470,-4.689,18.364
'[22:54:13.070 08/07/2079]',16.410,-4.298,-7.033,10.159,23.443,-8.987,11.331,-10.159,11.331,6.252,3.126,-7.814,21.490,10.940,-1.954,-15.629,1.954,14.847,7.814,2.344,33.993,1.563,-1.954,15.238
'[22:54:13.074 08/07/2079]',7.033,-0.781,-14.457,6.642,13.675,-15.238,9.377,-8.205,5.861,0.391,1.172,-3.516,17.192,7.424,-8.205,-10.940,-0.781,10.159,15.238,3.516,30.085,-5.470,-8.205,12.503
'[22:54:13.078 08/07/2079]',1.172,4.689,-7.424,3.516,10.940,-12.503,12.894,-8.205,0.391,-0.391,-3.126,-4.689,11.331,-0.781,-10.159,-8.205,-2.344,8.596,8.205,5.470,24.225,-6.642,-10.159,10.940
'[22:54:13.082 08/07/2079]',5.079,6.252,1.563,1.172,4.298,-6.252,19.145,-0.781,2.735,0.391,-2.735,-1.172,10.940,-3.907,-7.033,0.391,-2.735,6.642,-0.781,6.252,15.629,-9.377,-7.033,7.033
'[22:54:13.086 08/07/2079]',3.516,0.781,-2.344,9.377,0.000,-3.126,9.377,7.033,1.172,2.735,-1.172,0.000,10.940,1.172,-13.284,3.907,-3.516,7.424,3.126,5.079,22.662,-7.814,-13.284,8.205
'[22:54:13.090 08/07/2079]',9.768,-9.377,0.391,3.907,5.470,2.735,-2.735,0.391,-2.735,8.596,-8.596,-5.861,10.549,10.159,-15.238,-14.847,-2.735,3.516,0.391,4.298,36.337,2.735,-15.238,13.284
'[22:54:13.094 08/07/2079]',17.192,-0.391,-10.159,9.377,13.284,1.172,-8.205,9.768,1.954,14.847,-15.629,4.689,21.880,13.284,-11.722,-16.410,-3.126,0.781,10.940,3.907,40.635,-1.172,-11.722,16.801
'[22:54:13.098 08/07/2079]',16.410,1.172,-10.549,5.470,16.020,-3.516,-9.377,10.940,3.516,12.503,-12.112,5.079,20.708,19.927,-19.927,-9.768,-2.344,-1.172,11.331,5.470,32.821,0.391,-19.927,10.940
'[22:54:13.102 08/07/2079]',9.768,-1.172,-7.033,-5.861,4.298,-6.642,-2.344,0.391,3.126,7.033,-13.284,3.126,14.457,13.675,-17.582,-10.549,-5.079,-2.735,7.814,6.642,20.317,0.000,-17.582,4.689
'[22:54:13.105 08/07/2079]',3.516,5.079,-5.470,5.470,-1.172,-9.377,5.470,15.238,4.298,2.344,-13.675,9.768,10.159,12.894,-17.582,-1.563,-6.642,-1.563,6.252,-2.344,17.192,0.391,-17.582,1.172
'[22:54:13.109 08/07/2079]',-2.735,10.159,0.391,-8.205,-12.894,-1.563,5.079,9.377,4.298,4.689,-17.973,3.516,11.722,5.079,-15.629,-7.033,-5.079,-2.344,0.391,2.735,13.284,-6.642,-15.629,1.563
'[22:54:13.113 08/07/2079]',-1.172,-2.344,6.252,-1.954,-16.020,1.563,3.907,11.331,-1.954,6.252,-12.112,17.192,10.549,2.735,-12.503,7.424,-4.689,1.563,-5.470,8.596,12.112,-5.470,-12.503,-4.298
'[22:54:13.117 08/07/2079]',15.629,-7.033,4.298,8.987,-0.391,0.781,12.112,10.549,-10.549,11.722,-6.642,26.960,8.596,7.424,-6.642,11.331,-3.907,5.079,-3.516,1.954,23.443,-1.954,-6.642,-5.861
'[22:54:13.121 08/07/2079]',12.112,-1.172,5.079,-1.954,2.344,-3.126,10.549,4.298,-1.563,7.033,-12.894,21.880,25.788,3.907,-11.722,-3.907,-4.298,0.000,-4.298,3.907,35.556,-2.344,-11.722,0.781
'[22:54:13.125 08/07/2079]',6.252,-3.907,4.298,-5.470,-1.954,-7.424,4.298,6.642,6.252,-1.954,-15.629,19.145,17.582,12.503,-16.801,-4.689,-8.205,-1.954,-3.516,7.424,25.788,-2.735,-16.801,13.675
'[22:54:13.129 08/07/2079]',12.503,-6.252,-12.894,-1.563,2.735,-17.582,10.549,-4.298,4.298,-5.861,-9.768,5.470,14.457,7.814,-10.159,-18.364,-15.629,0.000,13.675,3.907,28.132,-7.424,-10.159,11.722
'[22:54:13.133 08/07/2079]',19.145,-8.205,1.172,-10.549,3.907,-0.781,10.940,-11.722,12.112,-6.642,-5.079,-3.126,17.973,8.596,-8.205,-21.490,-16.410,2.344,-0.391,1.563,25.788,-3.126,-8.205,-0.391
'[22:54:13.137 08/07/2079]',17.192,-14.066,2.735,2.344,-0.391,5.470,-5.470,9.768,10.940,-10.940,-5.861,12.503,16.801,7.033,-14.457,-2.344,-15.238,3.126,-1.954,7.033,19.145,-5.861,-14.457,1.954
'[22:54:13.141 08/07/2079]',17.192,-11.722,-5.861,8.205,-0.391,1.954,-7.424,14.847,1.172,-10.159,-3.907,13.675,12.503,7.814,-14.847,-5.079,-12.894,5.861,6.642,5.470,13.675,1.954,-14.847,38.291
'[22:54:13.145 08/07/2079]',19.536,-6.252,0.000,1.172,3.126,5.079,-2.735,9.377,-3.907,-9.377,2.344,12.894,5.470,7.033,-3.516,-7.033,-11.331,5.079,0.781,-3.516,12.894,2.735,-3.516,140.659
'[22:54:13.148 08/07/2079]',16.020,-2.344,-2.344,0.391,4.298,4.689,-6.642,9.377,-5.861,-9.377,11.722,13.675,3.907,16.801,-18.364,6.252,-9.768,2.344,3.126,0.391,5.079,4.689,-18.364,223.492
'[22:54:13.152 08/07/2079]',19.145,-9.768,-20.317,-2.344,-0.781,2.344,-11.331,-2.735,-15.238,-7.814,8.987,0.000,-7.033,14.066,-14.847,-5.861,-10.549,0.391,21.099,5.470,-2.344,2.735,-14.847,263.346
'[22:54:13.156 08/07/2079]',16.020,-12.894,-19.927,-14.847,-3.516,-3.126,-7.814,-17.192,-17.192,-10.549,12.894,-5.079,-9.377,3.907,-5.861,-10.159,-12.503,-2.735,20.708,1.954,5.861,-7.424,-5.861,201.612
'[22:54:13.160 08/07/2079]',10.159,-17.973,-21.099,-13.675,-12.503,-7.424,-9.768,-11.722,-10.549,-14.847,3.516,-1.172,2.344,-5.079,-19.927,-0.781,-12.894,-5.861,21.880,8.596,12.112,-21.099,-19.927,34.383
'[22:54:13.164 08/07/2079]',9.768,-35.946,-28.132,-13.284,-29.304,-3.516,-16.410,-16.801,-15.629,-22.271,0.000,-4.298,-3.126,-14.847,-24.225,0.391,-16.020,-10.940,28.913,19.536,7.424,-23.834,-24.225,-131.673
'[22:54:13.168 08/07/2079]',10.549,-41.026,-42.589,-11.331,-27.350,-14.066,-18.755,-21.880,-16.410,-30.085,-1.954,-3.126,-7.814,-22.271,-17.192,-3.907,-21.880,-15.629,43.370,17.192,2.735,-25.397,-17.192,-259.829
'[22:54:13.172 08/07/2079]',12.503,-27.741,-25.397,-19.536,-12.112,-14.066,-12.894,-20.317,-11.331,-29.695,-0.391,-18.755,-15.238,-16.020,-12.894,-16.020,-21.490,-18.755,26.178,16.801,-12.112,-26.960,-12.894,-283.272
'[22:54:13.176 08/07/2079]',7.424,-17.192,-23.443,-22.662,-10.940,0.391,-28.523,-15.629,-13.284,-28.913,-3.907,-17.973,-25.397,-12.503,-12.112,-13.284,-21.099,-23.443,24.225,23.053,-39.072,-13.284,-12.112,-272.723
'[22:54:13.180 08/07/2079]',7.033,-11.722,-23.443,-16.020,-1.563,-3.516,-23.443,-14.847,-14.457,-28.132,-1.172,-17.582,-34.383,-18.755,-7.424,-0.781,-21.880,-19.927,24.225,15.629,-42.589,-14.847,-7.424,-252.015
